3788,858
4357,490
3159,1298
2556,534
1207,287
1449,287
4640,1136
63,1112
1540,490
973,490
246,356
6179,1112
8793,1207
7535,830
3764,858
6403,490
9839,400
2180,490
4846,333
7506,490
9483,858
494,1136
5902,1005
9727,534
2251,751
7320,701
5084,891
5488,239
8181,490
9230,729
1876,1260
6556,485
3383,1148
484,490
8763,543
1556,1291
6325,356
5256,1291
99,1298
6566,239
7271,496
9994,640
3867,1163
2926,490
7243,490
9066,51
1164,490
6498,210
3694,490
9802,1251
9941,490
1046,490
7136,873
8613,1120
5062,1322
6584,1143
1209,496
1794,830
1786,51
4858,1163
5185,490
6596,1338
1918,287
8264,28
7817,239
1227,490
5433,814
1199,1298
5278,456
8220,490
7815,456
4637,1291
8323,490
3160,490
7049,288
8885,490
362,1291
3156,490
8700,1163
1528,156
3359,1260
5758,830
2122,490
860,490
9473,490
5544,239
5037,239
1437,1031
9502,814
1016,867
2130,1298
4745,1112
4055,239
5362,1112
3219,1263
4296,1169
1154,1260
5460,1119
1516,239
2745,1143
9128,1298
6541,1298
822,287
2226,1291
3904,1031
1938,239
1277,490
5906,239
6714,1251
3339,429
1330,933
4754,1288
7312,534
1423,328
4236,490
4812,490
3336,1291
9322,239
621,1009
6808,490
5670,830
2752,640
5057,1103
5030,490
1018,428
5995,1291
6227,490
8304,1136
8999,1260
4562,1260
6912,979
7446,239
1089,239
9373,490
3121,14
4468,1136
990,490
6232,490
6291,490
8795,1284
4670,377
8402,1260
9652,1163
686,534
2788,529
4036,534
9075,1260
8069,356
5695,343
7008,1112
2398,286
4157,210
2486,882
6287,1291
1379,490
2778,490
5973,1136
5928,1176
4222,1298
2065,239
5482,1143
1012,490
9690,1163
7250,949
4350,412
4934,21
5986,36
6074,1251
7490,1260
6984,1160
1527,490
6067,1143
4242,1251
1158,1251
2362,1136
5537,28
9867,581
6102,1326
4927,1291
1326,116
2918,1291
565,490
6533,1172
3449,860
9043,1112
7043,287
2525,239
4426,640
1653,490
380,814
9583,365
1637,591
6540,490
1553,14
850,637
1329,640
1126,569
8889,51
5579,335
8377,1136
8239,1251
1991,995
9111,490
9167,436
9096,637
6022,1105
6295,1163
8804,490
1601,1291
1417,729
8873,1039
5002,1031
1713,1182
3964,1251
155,873
9856,534
5490,1260
3094,1031
7643,1291
6734,893
5569,1053
2959,1020
6577,1182
8052,569
8494,1169
9374,574
5605,1112
4936,51
8598,1291
7083,534
215,1112
375,51
6110,1136
4661,1291
5715,626
8568,366
9728,490
5229,1073
3544,1298
356,534
9430,512
7637,490
3187,490
7498,490
499,858
5308,239
3235,490
5548,760
9972,490
4997,1260
6711,1112
5778,827
7936,239
3470,1260
8791,1298
7948,239
745,490
4445,1136
3297,1190
4871,1136
2252,1073
2167,239
3518,234
648,490
1886,490
5454,1136
4988,496
668,548
9456,534
4775,186
9062,1031
7246,644
3212,287
6007,1226
6246,490
9882,21
4361,1136
681,239
286,346
5155,1112
2034,1163
839,356
9159,762
3872,1307
3612,684
1481,830
7865,626
2514,1347
9185,1168
8125,431
7539,490
510,1136
6328,534
4605,423
1800,1143
7340,356
9533,239
4587,490
2777,1251
8188,277
2519,490
2776,213
2073,490
5609,1112
2914,1260
9645,1260
1193,239
5890,1136
2117,490
1658,1136
7137,830
2726,490
619,1136
639,490
3881,239
5941,1260
3275,739
331,776
8704,381
9712,490
6830,490
8331,676
9414,490
3794,1143
2502,1143
7427,371
3877,858
6974,1251
7053,1347
4960,490
4726,674
258,933
2120,1347
1331,1169
7422,1340
5930,1169
610,251
9721,1143
1522,827
9482,827
1491,1143
1828,356
2593,1135
9821,858
9931,674
7985,1226
7629,18
4787,736
2081,64
1381,356
5960,951
9557,598
1243,485
7096,1275
3849,356
4906,64
6402,1143
6852,1112
2153,587
1789,1163
79,239
3568,249
4219,239
7583,475
9262,490
728,287
4410,637
6597,490
3645,67
3288,1345
3411,1112
392,1136
4474,1291
5873,356
8686,1163
5349,830
3608,640
8156,1112
7261,674
8337,851
2762,1143
6660,626
184,733
5113,490
3014,1143
3660,183
3099,1323
7626,239
6281,729
7342,1119
8614,1321
9221,1009
9997,490
205,287
2203,861
1211,490
3997,1133
3597,239
503,623
4549,1033
7917,239
6829,490
5932,239
9451,490
408,1136
6926,1163
5712,1163
7621,1143
5327,78
6575,1347
2725,574
4721,490
7032,852
6538,1133
3795,1143
5116,490
2409,21
3361,366
4407,1260
5931,291
366,107
9950,640
9126,830
9593,239
7831,949
3566,858
3581,1112
3403,1112
4456,186
114,1054
7893,1143
8396,51
6756,626
9674,827
1341,316
1805,234
7332,1091
6923,585
1976,1163
6337,211
4766,328
3684,921
4370,485
616,328
7813,1031
8255,827
6066,105
6888,1115
13,51
491,620
669,1143
3941,1143
5484,35
7743,1226
6252,860
6667,1163
2036,365
6098,750
2524,508
2292,867
3781,637
571,827
3561,962
6693,1078
2676,873
1494,637
3078,674
4334,490
6039,169
4540,674
1630,1136
2569,815
6068,930
4419,8
9093,81
3462,210
671,949
6355,1163
6184,816
7313,490
8313,1323
4901,1323
4959,1143
4699,490
6981,637
9171,1031
590,356
5825,835
3474,239
5999,569
2968,356
2678,1260
4290,239
6525,1033
509,356
9285,356
6421,637
2786,1322
4550,43
7775,150
6215,729
3766,653
8111,1012
9890,569
8211,400
8123,490
7884,1052
3027,569
2213,356
857,1251
1456,1112
4671,1185
1455,858
2351,1140
9930,255
3917,674
792,1115
9004,407
7664,1169
9607,9
3538,381
8034,242
9935,1347
2644,175
8129,51
