3788,67
3788,58
3788,38
3788,58
4357,28
4357,2
4357,38
3159,69
3159,69
3159,69
3018,30
3018,12
3018,68
2556,60
2556,28
2556,28
2556,28
2556,30
1207,69
1207,69
1207,67
1207,59
1449,67
1449,28
1449,28
4640,69
4640,23
4640,42
63,33
63,57
63,45
1540,69
1540,24
1540,69
973,69
973,23
973,69
9319,31
9319,51
9319,51
9319,51
9319,51
7726,31
7726,31
7726,51
7726,51
246,45
246,23
246,30
6179,65
6179,65
6179,65
8793,28
8793,69
8793,69
8793,69
8793,14
7535,65
7535,65
7535,65
3764,59
3764,59
3764,58
6403,28
6403,28
6403,28
9839,64
9839,64
9839,58
9839,58
2180,69
2180,58
2180,7
2180,69
4846,58
4846,46
4846,58
7506,69
7506,69
7506,69
9483,38
9483,11
9483,30
494,23
494,23
494,23
5902,69
5902,69
5902,68
9727,69
9727,24
9727,69
9727,69
2251,65
2251,65
2251,65
2251,13
7320,65
7320,16
7320,65
5084,23
5084,29
5084,37
5488,67
5488,67
5488,23
8181,24
8181,28
8181,58
9230,58
9230,58
9230,58
9230,24
9230,58
9230,38
1876,14
1876,69
1876,69
1876,58
6556,37
6556,58
6556,67
3383,64
3383,64
3383,64
3383,64
484,28
484,67
484,69
8763,67
8763,58
8763,58
8763,58
1556,27
1556,38
1556,24
6325,28
6325,28
6325,28
5256,69
5256,69
5256,28
5256,11
99,69
99,69
99,28
99,69
99,59
6566,58
6566,58
6566,28
7271,67
7271,67
7271,67
9994,2
9994,28
9994,66
3867,45
3867,28
3867,28
2926,28
2926,67
2926,69
9165,65
9165,65
9165,65
9165,65
7243,67
7243,28
7243,28
9066,5
9066,24
9066,58
9066,5
9066,69
9066,33
1164,69
1164,58
1164,69
6498,65
6498,65
6498,65
3694,60
3694,45
3694,59
9802,58
9802,64
9802,64
9802,58
9941,38
9941,32
9941,28
9941,67
1046,28
1046,28
1046,28
7136,67
7136,64
7136,23
8613,65
8613,65
8613,65
8613,65
5062,54
5062,35
5062,23
6584,27
6584,45
6584,68
1209,58
1209,45
1209,45
1794,65
1794,65
1794,65
1786,59
1786,69
1786,24
4858,57
4858,5
4858,5
4858,52
5185,28
5185,28
5185,28
5185,58
6596,28
6596,28
6596,67
6596,67
1918,23
1918,24
1918,24
8264,65
8264,65
8264,65
7817,9
7817,58
7817,12
1227,10
1227,58
1227,67
5433,69
5433,69
5433,28
1199,28
1199,64
1199,29
1199,28
5278,28
5278,38
5278,28
5278,28
8220,18
8220,18
8220,38
8220,45
7815,28
7815,38
7815,28
7815,28
4637,24
4637,24
4637,28
8323,28
8323,28
8323,28
3160,58
3160,58
3160,69
3160,69
7049,38
7049,66
7049,60
7049,68
8885,28
8885,28
8885,28
8885,67
362,58
362,28
362,69
362,45
3156,58
3156,58
3156,58
3156,60
3156,60
8700,38
8700,27
8700,27
8700,27
1528,27
1528,69
1528,27
3359,58
3359,30
3359,45
3359,37
5758,24
5758,23
5758,67
2122,9
2122,69
2122,67
860,58
860,24
860,23
9473,28
9473,28
9473,28
5544,4
5544,30
5544,30
5037,28
5037,58
5037,58
1437,31
1437,31
1437,31
1437,31
1437,31
1437,31
9502,28
9502,28
9502,28
1016,51
1016,51
1016,51
2130,28
2130,5
2130,28
4745,24
4745,58
4745,28
4055,69
4055,69
4055,69
5362,65
5362,65
5362,65
7303,31
7303,31
7303,6
3219,47
3219,47
3219,45
3219,28
3219,29
3219,29
4296,10
4296,28
4296,28
4296,28
1154,58
1154,28
1154,58
5460,51
5460,51
5460,51
1516,32
1516,66
1516,68
2745,31
2745,51
2745,6
2745,51
9128,38
9128,27
9128,67
6541,46
6541,46
6541,28
6541,28
822,28
822,69
822,69
822,66
2226,58
2226,48
2226,5
2226,58
3904,51
3904,51
3904,51
1938,18
1938,33
1938,11
1938,27
1277,45
1277,45
1277,23
5906,63
5906,63
5906,63
5906,23
6714,51
6714,51
6714,51
3339,51
3339,51
3339,51
3339,51
1330,51
1330,51
1330,51
4754,58
4754,28
4754,67
1966,51
1966,51
1966,51
7312,69
7312,69
7312,69
1423,67
1423,67
1423,67
1423,58
4236,35
4236,14
4236,67
4812,28
4812,68
4812,69
3336,28
3336,28
3336,28
9322,5
9322,57
9322,67
9322,28
621,69
621,28
621,28
6808,23
6808,24
6808,28
5670,24
5670,28
5670,28
5670,28
2752,69
2752,69
2752,52
5057,45
5057,28
5057,28
5057,11
5057,28
5030,68
5030,28
5030,45
1018,60
1018,37
1018,69
5995,19
5995,28
5995,28
5995,28
6227,38
6227,35
6227,35
8304,58
8304,69
8304,69
8999,59
8999,24
8999,28
8999,7
8999,25
4562,46
4562,46
4562,68
6912,69
6912,69
6912,28
7446,60
7446,14
7446,58
1089,28
1089,58
1089,58
9373,5
9373,69
9373,27
3121,69
3121,30
3121,30
3121,30
3121,30
4468,69
4468,69
4468,69
990,69
990,67
990,38
6232,27
6232,45
6232,45
6291,28
6291,58
6291,69
6291,27
8795,38
8795,24
8795,12
4670,58
4670,23
4670,69
8402,68
8402,24
8402,67
9652,35
9652,23
9652,46
686,28
686,69
686,69
2788,64
2788,58
2788,66
4036,28
4036,28
4036,67
9075,68
9075,28
9075,28
9075,28
8069,23
8069,23
8069,66
8069,66
5695,40
5695,40
5695,6
7008,69
7008,33
7008,24
2398,69
2398,69
2398,69
2398,69
4157,55
4157,55
4157,55
4157,55
2486,69
2486,69
2486,69
2486,69
6287,32
6287,34
6287,59
1379,49
1379,11
1379,28
2778,68
2778,23
2778,23
2778,23
5973,67
5973,28
5973,28
5973,28
5928,58
5928,58
5928,11
5928,11
4222,28
4222,28
4222,28
2065,69
2065,64
2065,62
2065,63
5482,9
5482,68
5482,45
1012,58
1012,58
1012,28
9690,28
9690,18
9690,58
9690,67
9690,28
849,51
849,51
849,51
7250,69
7250,67
7250,9
7250,30
4350,18
4350,34
4350,24
4350,69
4350,23
4934,55
4934,51
4934,51
5986,31
5986,31
5986,6
5986,6
5986,43
6074,67
6074,67
6074,67
7490,58
7490,58
7490,69
6984,28
6984,12
6984,67
1527,23
1527,23
1527,15
6067,2
6067,29
6067,68
6067,23
4242,51
4242,51
4242,51
4242,31
1158,64
1158,64
1158,64
2362,28
2362,28
2362,28
5537,67
5537,67
5537,28
5537,45
9867,55
9867,55
9867,51
6102,28
6102,28
6102,28
6102,28
4927,44
4927,58
4927,67
1326,51
1326,51
1326,31
2918,23
2918,28
2918,28
565,58
565,58
565,58
565,58
565,69
6533,65
6533,55
6533,55
6533,0
3449,51
3449,51
3449,40
9043,2
9043,58
9043,28
9043,45
7043,24
7043,24
7043,28
2525,68
2525,41
2525,67
4426,24
4426,69
4426,28
4426,69
1653,69
1653,28
1653,69
380,64
380,58
380,28
9583,45
9583,69
9583,69
9583,69
1637,28
1637,28
1637,28
6540,28
6540,68
6540,37
1553,51
1553,51
1553,51
850,6
850,51
850,13
1329,69
1329,58
1329,5
1329,28
1126,51
1126,51
1126,51
8889,51
8889,51
8889,51
5579,51
5579,55
5579,55
8377,29
8377,69
8377,11
8239,51
8239,51
8239,51
1991,14
1991,58
1991,59
9111,28
9111,28
9111,28
9111,28
9111,28
9111,28
9111,28
9111,28
9167,55
9167,51
9167,51
9167,51
9167,13
9167,51
9096,31
9096,51
9096,51
6022,51
6022,51
6022,51
6295,2
6295,69
6295,24
6295,67
8804,58
8804,69
8804,58
8804,58
1601,28
1601,28
1601,28
1417,69
1417,69
1417,28
8873,6
8873,6
8873,6
8873,6
8873,6
8873,51
5002,69
5002,23
5002,24
4728,31
4728,31
4728,51
4728,51
4728,51
1713,4
1713,38
1713,38
1713,38
1713,24
1713,38
3964,6
3964,6
3964,16
155,28
155,67
155,67
9856,69
9856,69
9856,69
5490,17
5490,45
5490,68
5490,28
3094,51
3094,51
3094,51
7643,23
7643,28
7643,28
7643,67
6734,51
6734,51
6734,51
6734,51
6734,51
5569,16
5569,16
5569,43
2959,65
2959,65
2959,6
6577,58
6577,69
6577,69
8052,69
8052,47
8052,66
8494,58
8494,23
8494,23
9374,58
9374,58
9374,69
5605,28
5605,28
5605,28
4936,58
4936,69
4936,69
4936,58
4936,69
4936,27
8598,69
8598,58
8598,69
8598,69
7083,62
7083,9
7083,28
215,28
215,28
215,69
375,25
375,25
375,25
375,24
6110,35
6110,58
6110,69
4661,69
4661,67
4661,67
5715,38
5715,58
5715,37
8568,38
8568,24
8568,45
8568,38
9728,45
9728,67
9728,69
5229,28
5229,28
5229,28
5229,28
5229,42
3544,50
3544,18
3544,18
356,24
356,58
356,58
9430,24
9430,24
9430,24
7637,69
7637,69
7637,69
3187,49
3187,24
3187,28
3187,28
7498,45
7498,45
7498,45
7498,45
499,33
499,33
499,9
499,69
5308,69
5308,28
5308,69
3235,69
3235,69
3235,69
5548,4
5548,10
5548,10
5548,28
9972,67
9972,28
9972,28
4997,28
4997,24
4997,37
6711,28
6711,24
6711,63
5778,10
5778,69
5778,27
7936,69
7936,33
7936,69
7936,69
3470,58
3470,25
3470,28
8791,69
8791,69
8791,69
8791,69
7948,38
7948,38
7948,63
7948,49
7948,42
7948,52
745,58
745,28
745,59
4445,66
4445,58
4445,28
4445,28
3297,59
3297,64
3297,37
4871,24
4871,23
4871,69
4871,69
4871,58
4871,28
2252,67
2252,23
2252,24
2167,2
2167,2
2167,69
3518,65
3518,65
3518,65
648,28
648,58
648,69
1886,69
1886,69
1886,69
1886,69
1886,69
1886,69
1886,69
5454,28
5454,58
5454,32
